CICL15FR;CICLAMINO V15 Mix frangiato;1;2;3;8053369653983;
CICL16;CICLAMINO V16;1;2;3;9900000004248;
CICL16CO;CICLAMINO V16 COTTO;1;2;3;9900000004255;
CICL16PL;CICLAMINO V16 PLASTICA;1;2;3;9900000005436;
CICL16TC35;CICLAMINO V16 T.COTTA D.35;1;2;3;8053369653518;
CICL17;CICLAMINO V17;1;2;3;9900000004262;
CICL17BK;CICLAMINO V17 BK;1;2;3;9900000016456;
CICL17PL;CICLAMINO V17 PL;1;2;3;9900000005320;
CICL17CO;CICLAMINO V17 TERRACOTTA;1;2;3;8053369653631;
CICL18CO;CICLAMINO V18 T.COTTA;1;2;3;8053369654225;
CICL18;CICLAMINO V18 Tono su tono;1;2;3;8053369653822;
CICL20;CICLAMINO V20;1;2;3;9900000004286;
CICL20CO;CICLAMINO V20 COTTO;1;2;3;9900000016500;
CICL21;CICLAMINO V21;1;2;3;9900000004293;
CICL22;CICLAMINO V22;1;2;3;9900000004309;
CICL25;CICLAMINO V25 - 2 piante tono su tono;1;2;3;8053369653624;
CICL26;CICLAMINO V26;1;2;3;9900000014926;
CINE;CINERARIA;1;2;3;9900000000899;
CINE16SE;CINERARIA *Senetti* VASO 17;1;2;3;8053369655024;
CINE14;CINERARIA MULTIFLORA VASO 14;1;2;3;8053369650203;
CINE14EC;CINERARIA MULTIFLORA VASO 14 Eco;1;2;3;8053369654492;
CINE20;CINERARIA MULTIFLORA VASO 20;1;2;3;9900000004385;
CINE20;CINERARIA MULTIFLORA VASO 20;1;2;3;8888200476557;
CINESE;CINERARIA SENETTI;1;2;3;9900000008710;
CINE14MA;CINERARIA V14 MARITTIMA;1;2;3;8053369650364;
CINE14MU;CINERARIA V14 MULTIFLORA;1;2;3;9900000017484;
CINE14SE;CINERARIA V14 SENETTI;1;2;3;9900000014094;
CINE15;CINERARIA V15;1;2;3;9900000007348;
CINE15SE;CINERARIA V15 SENETTI;1;2;3;9900000007355;
CINE16;CINERARIA V16;1;2;3;9900000004361;
CINE17;CINERARIA V17;1;2;3;9900000007393;
CINE18;CINERARIA V18;1;2;3;9900000004378;
CINE19;CINERARIA V19;1;2;3;9900000009380;
CINE14VE;CINERARIA VESNA V14;1;2;3;9900000017491;
CIPOL;CIPOLLA (uso ornamentale);1;2;3;9900000017224;
CISS;CISSUS;1;2;3;9900000000912;
CISS18;CISSUS V18;1;2;3;9900000004392;
CITI;CITISUS;1;2;3;9900000000929;
CITI14;CITISUS V14;1;2;3;9900000016654;
CITI15;CITISUS V15;1;2;3;9900000004408;
CITI16;CITISUS V16;1;2;3;9900000004415;
CITI18AL;CITISUS V18 ALBERELLO;1;2;3;9900000011390;
CITI20;CITISUS V20;1;2;3;9900000004446;
CITI23;CITISUS V23;1;2;3;9900000004453;
CITI25;CITISUS V25;1;2;3;9900000004460;
CITI35;CITISUS V35;1;2;3;9900000015022;
CLEM;CLEMATIS;1;2;3;9900000000936;
CLEM14SP;CLEMATIS V14 SPALLIERA;1;2;3;9900000018269;
CLEM17SP;CLEMATIS V17 SPALLIERA;1;2;3;9900000016661;
CLEM20;CLEMATIS V20;1;2;3;9900000007041;
CLEME;CLEMENTINA;1;2;3;9900000016159;
CLEO;CLEOME;1;2;3;9900000013875;
CLEO15;CLEOME V15;1;2;3;9900000013882;
CLIA;CLIANTUS;1;2;3;9900000000943;
CLIV;CLIVIA;1;2;3;9900000000950;
CLIV14;CLIVIA V14;1;2;3;9900000004477;
CLIV16;CLIVIA V16;1;2;3;9900000004484;
CLOR;CLOROPHITUM;1;2;3;9900000000967;
CODI;CODIAEUM;1;2;3;9900000000974;
CODO;CODONATANTHUS;1;2;3;9900000000981;
COLA14;COLA PLANT (Artemisia Abrotanum) V14;1;2;3;8053369656786;
COLE10;COLEUS V 10;1;2;3;9900000018399;
COMB;COMBAWA;1;2;3;9900000018566;
CM868;COMP. *ZEN ESSENZIALE* COTTO CIOCCOLATO;1;2;3;8022500606058;
CM375;COMP. ARCOBALENO QUADRO GRANDE;1;2;3;8022500603729;
CM377;COMP. ARCOBALENO RETTANGOLARE MEDIO;1;2;3;8022500603743;
CM373;COMP. BOTANIQUE QUADRO;1;2;3;8022500603705;
GRAS10INC;COMP. CACTUS INFIORATI V10 COL.;1;2;3;8053369653471;
CM384;COMP. CASSETTINA IN LEGNO;1;2;3;8022500603811;
CM25;COMP. CORNICE BERRY BIANCA;1;2;3;8022500500370;
CM876;COMP. DISCO ALLUMINIO PICCOLO;1;2;3;8022500606133;
CM830;COMP. DISCO GRANDE COLORI MIX;1;2;3;8022500605525;
CM831;COMP. DISCO PICCOLO COLORI MIX;1;2;3;8022500605532;
CM309;COMP. ESSE TENDENZA GRANDE BIANCO NERO;1;2;3;8022500600100;
CM310;COMP. ESSE TENDENZA PICCOLA COLORI MIX;1;2;3;8022500600117;
CM368;COMP. FIORIERA COLLEZ. GRANDE COTTO CIOC;1;2;3;8022500603651;
CM356;COMP. GIARDINO COLLEZ. CACTUS CIOCCOLATO;1;2;3;8022500602616;
CM820;COMP. GIARDINO COTTO CON LEGNETTI;1;2;3;8022500604832;
GRAS10IN;COMP. GRASSE INFIORATE VASO 10;1;2;3;8053369656960;
GRAS10IN;COMP. GRASSE INFIORATE VASO 10;1;2;3;9900000012649;
GRAS12IN;COMP. GRASSE INFIORATE VASO 12;1;2;3;8053369653211;
GRAS16IN;COMP. GRASSE INFIORATE VASO 16;1;2;3;8053369652122;
GRAS18IN;COMP. GRASSE INFIORATE VASO 18;1;2;3;8053369653235;
GRAS25IN;COMP. GRASSE INFIORATE VASO 25;1;2;3;8053369653242;
CM832;COMP. LEGNO NATURA GRANDE;1;2;3;8022500605549;
CM833;COMP. LEGNO NATURA MEDIO;1;2;3;8022500605556;
CM835;COMP. LEGNO SCULTURA;1;2;3;8022500605570;
CM836;COMP. LUNA BIANCA;1;2;3;8022500605587;
CM78;COMP. MIX GRANDI EC.;1;2;3;8022500500813;
CM77;COMP. MIX MEDIE EC.;1;2;3;8022500500806;
CM79;COMP. MIX SUPER EC.;1;2;3;8022500500820;
CM314;COMP. NATURA QUADRO;1;2;3;8022500600155;
CM839;COMP. OVALE BIANCO;1;2;3;8022500605617;
CM843;COMP. RETTANGOLARE PICCOLO;1;2;3;8022500605655;
CM870;COMP. RIFUGIO TONDO;1;2;3;8022500606072;
CM1;COMP. SCULTURA ARDESIA;1;2;3;8022500500011;
CM874;COMP. SCULTURA ARDESIA MEDIA;1;2;3;8022500606119;
CM824;COMP. VASO MEDICEO COLORI MIX;1;2;3;8022500604870;
CM880;COMP. VASSOIO COTTO CON VASETTI;1;2;3;8022500606171;
CM857;COMP. VETRO ONDA BIANCO;1;2;3;8022500605815;
CM858;COMP. VETRO ONDA NERO;1;2;3;8022500605822;
GRAS14IN;COMP.GRASSE INFIORATE VASO 14;1;2;3;8053369653228;
GRAS8IN;COMP.GRASSE INFIORATE VASO 8;1;2;3;9900000012632;
COMP;COMPOSIZIONE;1;2;3;9900000000998;
COMQ;COMQUAT;1;2;3;9900000005337;
CONF24;CONFETTI V24 MIX;1;2;3;9900000017583;
CONI;CONIFERE;1;2;3;9900000001001;
CONIMI;CONIFERE MIX;1;2;3;9900000005252;
CONI11MI;CONIFERE MIX V11;1;2;3;8053369653365;
CONI13MI;CONIFERE MIX V13;1;2;3;8053369653358;
CONV;CONVALLARIA;1;2;3;9900000001018;
CONVO;CONVOLVOLO;1;2;3;9900000013783;
CONVO18;CONVOLVOLO CNEORUM VASO 18;1;2;3;9900000015787;
CONVO18;CONVOLVOLO CNEORUM VASO 18;1;2;3;8053369656229;
CONVO14;CONVOLVOLO V14;1;2;3;9900000013790;
CONVO25BK;CONVOLVOLO V25 BASKET;1;2;3;9900000017347;
CONV14EV;CONVOLVOLUS *Blue my mind* V14;1;2;3;8053369653020;
CONV14SA;CONVOLVOLUS SABATIUS V14;1;2;3;8053369653013;
CORD;CORDYLINE;1;2;3;9900000001025;
CORE;COREOPSIS;1;2;3;9900000001032;
CORE18HE;COREOPSIS HELIOS V18;1;2;3;9900000013356;
COREHE;COREOPSIS HELIOT;1;2;3;9900000013332;
CORE14;COREOPSIS V14;1;2;3;8053369656984;
CORE14;COREOPSIS V14;1;2;3;9900000012182;
CORE18;COREOPSIS V18;1;2;3;9900000013349;
CORI;CORIANDOLO;1;2;3;9900000007522;
CORI14;CORIANDOLO V14;1;2;3;8053369651200;
COSM14;COSMOS BIPINNATUS V14;1;2;3;8053369652719;
CRAS;CRASSULA;1;2;3;9900000001049;
CRAS14;CRASSULA V14;1;2;3;9900000012267;
CRAS14SM;CRASSULA V14 SCHMITTI;1;2;3;9900000015886;
CRES;CRESCIONE (uso ornamentale);1;2;3;9900000010096;
CRES14;CRESCIONE V14 (uso ornamentale);1;2;3;9900000010102;
CRIF;CRIFLOR;1;2;3;9900000008215;
CRIF10;CRIFLOR V10;1;2;3;9900000009397;
CRIP;CRIPTANTUS;1;2;3;9900000012564;
CRIS;CRISANTEMO;1;2;3;9900000000035;
CRIS30CI;CRISANTEMO CIOTOLA 30 RIF004;1;2;3;9900000004125;
CRIS35CI;CRISANTEMO CIOTOLA 35 RIF001;1;2;3;8053369653716;
CRIS18COC;CRISANTEMO COREANO V18 *COLORPOT*;1;2;3;8053369653839;
CRIS12MI;CRISANTEMO MIX V12;1;2;3;8053369653372;
CRIS12;CRISANTEMO V12;1;2;3;9900000003999;
CRIS14;CRISANTEMO V14;1;2;3;9900000004002;
CRIS14COR;CRISANTEMO V14 COREA;1;2;3;9900000006600;
CRIS15CO;CRISANTEMO V15 COTTO;1;2;3;9900000004026;
CRIS15;CRISANTEMO V15 RIF008;1;2;3;8053369653907;
CRIS16;CRISANTEMO V16;1;2;3;9900000012830;
CRIS16COR;CRISANTEMO V16 COREA RIF007;1;2;3;8053369653877;
CRIS16CO;CRISANTEMO V16 COTTO;1;2;3;9900000004033;
CRIS16GL;CRISANTEMO V16 GLOBUS RIF005;1;2;3;9900000004040;
CRIS16PL;CRISANTEMO V16 PLASTICA;1;2;3;9900000004057;
CRIS17;CRISANTEMO V17;1;2;3;9900000004064;
CRIS17COR;CRISANTEMO V17 COREA;1;2;3;9900000004071;
CRIS18COR;CRISANTEMO V18 COREA RIF012;1;2;3;8053369653723;
CRIS18;CRISANTEMO V18 RIF011;1;2;3;8053369653730;
CRIS19AL;CRISANTEMO V19 ALBERELLO;1;2;3;8053369653693;
CRIS20COR;CRISANTEMO V20 COREA;1;2;3;9900000004095;
CRIS20COT;CRISANTEMO V20 COTTO RIF003;1;2;3;8053369653747;
CRIS20GL;CRISANTEMO V20 GLOBUS;1;2;3;9900000012854;
CRIS20SB;CRISANTEMO V20 SBOCCIOLATO RIF006;1;2;3;9900000016906;
CRIS21;CRISANTEMO V21;1;2;3;9900000004101;
CRIS21COR;CRISANTEMO V21 COREA RIF009;1;2;3;9900000014889;
CRIS21COT;CRISANTEMO V21 COTTO;1;2;3;9900000012809;
CRIS21GL;CRISANTEMO V21 GLOBUS RIF002;1;2;3;9900000004118;
CRIS21PI;CRISANTEMO V21 PIRAMIDE;1;2;3;8053369653679;
CRIS25;CRISANTEMO V25;1;2;3;8053369653914;
CRIS25COR;CRISANTEMO V25 COREANO;1;2;3;8053369653792;
CRIS27DP;CRISANTEMO V27 Doppia palla;1;2;3;8053369653709;
CRIS28PI;CRISANTEMO V28 PIRAMIDE;1;2;3;8053369653686;
CRIS40AL;CRISANTEMO V40 ALZATA;1;2;3;9900000012847;
CRIS40CI;CRISANTEMO V40 CIOTOLA;1;2;3;9900000014896;
CRIS40COAL;CRISANTEMO V40 COREA ALZATA;1;2;3;9900000012823;
CROCO16;CROCOSMIA V16;1;2;3;9900000017941;
CROC;CROCUS;1;2;3;9900000001056;
CROT;CROTON;1;2;3;9900000001063;
CTEN;CTENANTHE;1;2;3;9900000001070;
CUMI14;CUMINO (Cuminum cyminum) V14;1;2;3;9900000018184;
CUPH;CUPHEA;1;2;3;9900000001087;
CUPH14;CUPHEA ISSOPIFOLIA V14;1;2;3;8053369656915;
CUPH14;CUPHEA ISSOPIFOLIA V14;1;2;3;9900000006457;
CUPH10;CUPHEA V10;1;2;3;8053369653327;
CUPH18;CUPHEA V18;1;2;3;9900000006464;
CUPR;CUPRESSUS;1;2;3;9900000001094;
CURC;CURCUMA;1;2;3;9900000001100;
CYMB;CYMBIDIUM;1;2;3;9900000001117;
CYMBO14;CYMBOPOGON CITRATUS (citronella) V14;1;2;3;8053369652856;
CYMB14;CYMBOPOGON CITRATUS V14;1;2;3;9900000018405;
CYNA40;CYNARA SCOLYMUS (CARCIOFO) V40;1;2;3;9900000015244;
CITI18;CYTISUS MADERENSIS V18;1;2;3;8053369655369;
CITI17;CYTISUS MADERENSIS VASO 17;1;2;3;9900000004422;
DALI12;DAHLIA NANA VASO 12;1;2;3;9900000012007;
DALI;DALIA;1;2;3;9900000001124;
DALI14;DALIA V14;1;2;3;9900000007195;
DALI14;DALIA V14;1;2;3;8053369656359;
DALI17;DALIA V17;1;2;3;9900000012274;
DALI18;DALIA V18;1;2;3;9900000014742;
DAVA;DAVALLIA;1;2;3;9900000001131;
DELO;DELOSPERMA;1;2;3;9900000011284;
DELO14DE;DELOSPERMA *Desert jewel* VASO 14;1;2;3;8053369656809;
DELO14;DELOSPERMA Cooperi V14;1;2;3;8053369652573;
DELO18CO;DELOSPERMA Cooperi V18;1;2;3;8053369656489;
DELP;DELPHINIUM;1;2;3;9900000001148;
DELPSU;DELPHINIUM SUMMER;1;2;3;9900000013363;
DELP14;DELPHINIUM V14;1;2;3;9900000009809;
DELP18;DELPHINIUM V18;1;2;3;9900000013370;
DELP18SU;DELPHINIUM V18 SUMMER;1;2;3;9900000013387;
DELT;DELTOIDE;1;2;3;9900000011338;
DELT18;DELTOIDE V18;1;2;3;9900000011345;
DELT18BK;DELTOIDE V18 BKT;1;2;3;9900000011352;
DEND;DENDROBIUM;1;2;3;9900000001155;
DIAN;DIANTHUS;1;2;3;9900000001162;
DIAN14TE;DIANTHUS "TENERIFE" V14;1;2;3;8053369650517;
DIAN12KA;DIANTHUS *Kaori* VASO 12;1;2;3;8053369655963;
DIANDI;DIANTHUS DINETTA;1;2;3;9900000012953;
DIAN20KACI;DIANTHUS KAORI CIOTOLA 20;1;2;3;8053369652726;
DIAN14KA;DIANTHUS Kaori VASO 14;1;2;3;8053369651026;
DIAN14PL;DIANTHUS PLUMOSUS V14;1;2;3;8053369657073;
DIAN12;DIANTHUS V12;1;2;3;9900000011703;
DIAN12PI;DIANTHUS V12 PILLOW;1;2;3;8053369656779;
DIAN12PK;DIANTHUS V12 PINK KISSES;1;2;3;8053369655338;
DIAN12TE;DIANTHUS V12 TENERIFE;1;2;3;8053369655345;
DIAN14;DIANTHUS V14;1;2;3;9900000011765;
DIAN14BA;DIANTHUS V14 BARBATUS;1;2;3;8053369654850;
DIAN14CA;DIANTHUS V14 CARIOPHILLUS;1;2;3;9900000018313;
DIAN14DE;DIANTHUS V14 DEVON;1;2;3;9900000017200;
DIAN14DI;DIANTHUS V14 DINETTA;1;2;3;9900000012946;
DIAN14PA;DIANTHUS V14 PARFAIT;1;2;3;9900000017705;
DIAN14PE;DIANTHUS V14 PEEMANN;1;2;3;8053369650791;
DIAN18DE;DIANTHUS V18 DEVON;1;2;3;9900000017910;
DIAN25TE;DIANTHUS V25 TENERIFE;1;2;3;9900000017323;
DIAS;DIASCIA;1;2;3;9900000001179;
DIAS20;DIASCIA V20;1;2;3;9900000010454;
DIAS20BK;DIASCIA V20 BKT;1;2;3;9900000010461;
DIEF;DIEFFENBACHIA;1;2;3;9900000001186;
DIGI;DIGITALIS;1;2;3;9900000001193;
DIGI18;DIGITALIS V18;1;2;3;9900000008178;
DIGI20;DIGITALIS V20;1;2;3;9900000012113;
DIMO;DIMORPHOTECA;1;2;3;9900000001209;
DIMO14;DIMORPHOTECA (Osteospermum) V14;1;2;3;8053369650265;
DIMO18;DIMORPHOTECA (Osteospermum) V18;1;2;3;8053369652535;
DIMO12;DIMORPHOTECA V12;1;2;3;9900000017934;
DIMO13;DIMORPHOTECA V13;1;2;3;9900000014506;
DIMO18AL;DIMORPHOTECA V14 ALBERELLO;1;2;3;9900000007416;
DIMO14EC;DIMORPHOTECA V14 MIX BASIC;1;2;3;8053369651347;
DIMO15;DIMORPHOTECA V15;1;2;3;9900000009625;
DIMO16;DIMORPHOTECA V16;1;2;3;9900000006228;
DIMO25;DIMORPHOTECA V25;1;2;3;9900000007423;
DIMO30CI;DIMORPHOTECA V30 CIOTOLA;1;2;3;9900000007430;
DION;DIONNEA;1;2;3;9900000001216;
DIPL;DIPLADENIA;1;2;3;9900000001223;
DIPL21AG;DIPLADENIA *Agathe* V21 Piramide;1;2;3;8053369655765;
DIPL17AR;DIPLADENIA *Diamantina* V17 ARCO-CUORE;1;2;3;8053369655512;
DIPL23BK;DIPLADENIA *Diamantina* V23 BASKET;1;2;3;8053369656274;
DIPL17;DIPLADENIA *Diamantina* VASO 17;1;2;3;8053369655536;
DIPL17DI;DIPLADENIA *Diamantina* VASO 17 PIRAMIDE;1;2;3;8053369652962;
DIPL9;DIPLADENIA *Diamantina* VASO 9.5;1;2;3;8053369655543;
DIPL17SP;DIPLADENIA *Sundaville* V17 spalliera;1;2;3;8053369651316;
DIPL20SP;DIPLADENIA *Sundaville* V20 Spalliera;1;2;3;8053369651989;
DIPL22PI;DIPLADENIA *Sundaville* V22 - Piramide;1;2;3;8053369656441;
DIPL24SP;DIPLADENIA *Sundaville* V22 Spalliera;1;2;3;8053369651446;
DIPLAM;DIPLADENIA AMABILIS;1;2;3;9900000012038;
DIPL17AM;DIPLADENIA AMABILIS (Mandevilla) V17;1;2;3;8053369652559;
DIPL19AM;DIPLADENIA AMABILIS (Mandevillea) V19;1;2;3;8053369656397;
DIPL10;DIPLADENIA Diamantina V. 10X10 - 1 Litr;1;2;3;8053369655826;
DIPL11X11;DIPLADENIA Diamantina V11X11 - 1,5 Litr;1;2;3;8053369655529;
DIPLMA;DIPLADENIA MANDEVILLA;1;2;3;9900000014711;
DIPL24DA;DIPLADENIA RIO V22 - Doppio Arco;1;2;3;8053369651439;
DIPL30;DIPLADENIA RIO/SUNDAVILLE V30 Mix;1;2;3;8053369652498;
DIPLSU;DIPLADENIA SUNDAVILLE;1;2;3;9900000012106;
DIPL19SP;DIPLADENIA V 19 SPALLIERA;1;2;3;9900000016678;
DIPL12SU;DIPLADENIA V12 SUNDAVILLE;1;2;3;8053369656564;
DIPL12SU;DIPLADENIA V12 SUNDAVILLE;1;2;3;9900000016265;
DIPL13;DIPLADENIA V13;1;2;3;9900000011680;
DIPL14;DIPLADENIA V14;1;2;3;9900000014520;
DIPL14SP;DIPLADENIA V14 SPALLIERA;1;2;3;9900000017682;
DIPL14SU;DIPLADENIA V14 SUNDAVILLE;1;2;3;8053369650739;
DIPL14SUGA;DIPLADENIA V14 SUNDAVILLE GABBIA;1;2;3;9900000011741;
DIPL14SUSP;DIPLADENIA V14 SUNDAVILLE SPALLIERA;1;2;3;9900000011758;
DIDPL14SUSP;DIPLADENIA V14 SUNDAVILLE SPALLIERA;1;2;3;9900000007065;
DIPL15;DIPLADENIA V15;1;2;3;9900000009908;
DIPL15SUGA;DIPLADENIA V15 SUNDAVILLE GABBIA;1;2;3;9900000012120;
DIPL15SU;DIPLADENIA V15 SUNDEVILLE;1;2;3;9900000011031;
DIPL16SU;DIPLADENIA V16 SUNDAVILLE;1;2;3;9900000012472;
DIPL17SU;DIPLADENIA V17 SUNDAVILLE;1;2;3;9900000007027;
DIPL17SUPI;DIPLADENIA V17 SUNDAVILLE PIRAMIEDE;1;2;3;9900000007058;
DIPL18;DIPLADENIA V18;1;2;3;9900000006327;
DIPL18CO;DIPLADENIA V18 COSMOS;1;2;3;9900000018436;
DIPL18SA;DIPLADENIA V18 SANDERI;1;2;3;9900000011635;
DIPL18SAPI;DIPLADENIA V18 SANDERI PIRAMIDE;1;2;3;9900000011628;
DIPL18SU;DIPLADENIA V18 SUNDEVILLE;1;2;3;9900000011178;
DIPL18SUPI;DIPLADENIA V18 SUNDEVILLE PIRAMIDE;1;2;3;9900000011611;
DIPL21;DIPLADENIA V21;1;2;3;9900000015893;
DIPL21AM;DIPLADENIA V21 AMABILIS;1;2;3;9900000015909;
DIPL21MA;DIPLADENIA V21 MANDEVILLA;1;2;3;9900000017811;
DIPL21SUSP;DIPLADENIA V21 SUNDAVILLE SPALLIERA;1;2;3;9900000015404;
DIPL24SU;DIPLADENIA V24 SUNDAVILLE;1;2;3;9900000016296;
DORO;DORONICUM;1;2;3;9900000012960;
DOROOR;DORONICUM ORIENTALE;1;2;3;9900000012984;
DORO14OR;DORONICUM ORIENTALE V14;1;2;3;9900000012991;
DORO14;DORONICUM V14;1;2;3;9900000012977;
DRAC;DRACAENA;1;2;3;9900000001230;
DRAG;DRAGONCELLO;1;2;3;9900000006914;
DRAG14;DRAGONCELLO (Artemisia dracunculus) V14;1;2;3;8053369650425;
GRAG14;DRAGONCELLO V14;1;2;3;9900000006921;
DROS;DROSANTEMO;1;2;3;9900000009557;
DROS16;DROSANTEMO V16;1;2;3;9900000009564;
DROS16BK;DROSANTEMO V16 BKT;1;2;3;9900000009571;
DROS14;DROSANTHEMUM FLORIBUNDUM V14;1;2;3;9900000011918;
DROS13;DROSANTHEMUM HISPIDUM V13;1;2;3;8053369652467;
DURA14;DURANTA V14 REPENS;1;2;3;9900000016876;
DURA18;DURANTA V18 REPENS;1;2;3;9900000016845;
DYMO;DYMONDIA;1;2;3;9900000016784;
DYMO14;DYMONDIA V14;1;2;3;9900000016791;
ECHE;ECHEVERIA;1;2;3;9900000001247;
ECHEPU;ECHEVERIA PULVINATA;1;2;3;9900000008017;
ECHE15PU;ECHEVERIA PULVINATA V15;1;2;3;9900000014988;
ECHE10;ECHEVERIA V10;1;2;3;9900000013929;
ECHE10MI;ECHEVERIA V10 MIX;1;2;3;8053369655161;
ECHE10PU;ECHEVERIA V10 PULVINATA;1;2;3;9900000008765;
ECHE12;ECHEVERIA V12;1;2;3;9900000014971;
ECHE12ME;ECHEVERIA V12 METALLICA;1;2;3;9900000016036;
ECHE12PU;ECHEVERIA V12 PULVINATA;1;2;3;9900000014995;
ECHE14;ECHEVERIA V14;1;2;3;9900000006426;
ECHE14PU;ECHEVERIA V14 PULVINATA;1;2;3;9900000008772;
ECHE14RO;ECHEVERIA V14 ROSA;1;2;3;9900000016449;
ECHEVERIA16;ECHEVERIA V16;1;2;3;9900000008499;
ECHE20PU;ECHEVERIA V20 PULVINATA;1;2;3;9900000018160;
ECHE22;ECHEVERIA V22;1;2;3;9900000008482;
EDER;EDERA;1;2;3;9900000001254;
EDERBK;EDERA BASKET;1;2;3;9900000004507;
EDER16;EDERA V16;1;2;3;9900000010652;
EDER16BK;EDERA V16 BKT;1;2;3;9900000013899;
EDERI;EDERINA;1;2;3;9900000004491;
ELLE;ELLEBORUS;1;2;3;9900000001261;
ELYC;ELYCHRISUM;1;2;3;9900000001278;
EMER18;EMEROCALLIS V18;1;2;3;8053369656762;
CIPO;ERBA CIPOLLINA;1;2;3;9900000000905;
CIPO14;ERBA CIPOLLINA (Allium schoenoprasum)V14;1;2;3;8053369650814;
GATT;ERBA GATTA;1;2;3;9900000010171;
GATT14;ERBA GATTA V14;1;2;3;8053369653617;
LEPR;ERBA LEPRE;1;2;3;9900000015176;
LEPR14;ERBA LEPRE (Nepeta Mussinnii) V14;1;2;3;8053369651675;
NOCE14;ERBA NOCE (Sanguisorba minor) V14;1;2;3;8053369651682;
SANP;ERBA S. PIETRO;1;2;3;9900000010232;
SANP14;ERBA SAN PIETRO (Tanacetum balsamita)V14;1;2;3;9900000010249;
STEL;ERBA STELLA (uso ornamentale);1;2;3;9900000010256;
STEL14;ERBA STELLA V14 (uso ornamentale);1;2;3;9900000010263;
EREM;EREMOPHILA;1;2;3;8053369655420;
ERICDA;ERICA DARLEYENSIS;1;2;3;9900000004514;
ERIC12DA;ERICA DARLEYENSIS VASO 12;1;2;3;8053369654102;
ERICGR;ERICA GRACILIS;1;2;3;9900000004521;
ERIC12GR;ERICA GRACILIS VASO 12 (16-19 diam.);1;2;3;8053369653280;
ERIS;ERISINUM;1;2;3;9900000001285;
ERIS14;ERISINUM V14;1;2;3;8053369650548;
ERIT;ERITRINIA;1;2;3;9900000012755;
EROD;ERODIUM;1;2;3;9900000013004;
EROD14;ERODIUM V14;1;2;3;9900000013011;
ERIS14LI;ERYSIMUM V14 LINIFOLIUM;1;2;3;9900000017156;
ESCA;ESCALLONIA;1;2;3;9900000012625;
EUON;EUONIMUS;1;2;3;9900000001292;
EUON11;EUONIMUS V11;1;2;3;9900000009762;
EUON18;EUONIMUS V18 Mix;1;2;3;9900000009779;
EUPH;EUPHORBIA;1;2;3;9900000001308;
EUPH17AC;EUPHORBIA  ACRUENSIS V17;1;2;3;8053369653648;
EUPH24;EUPHORBIA  ERITREA V24;1;2;3;8053369653532;
EUPH27;EUPHORBIA  ERITREA V27;1;2;3;8053369653433;
EUPH30;EUPHORBIA  ERITREA V30;1;2;3;8053369653549;
EUPH35;EUPHORBIA  ERITREA V35;1;2;3;8053369653556;
EUPH17VA;EUPHORBIA ERITRAEA V17 VARIEGATA;1;2;3;8053369654317;
EUPH16C;EUPHORBIA ERITRAEA VASO 16;1;2;3;8053369652689;
EUPH19C;EUPHORBIA ERITRAEA VASO 19 COL E SABB;1;2;3;9900000017996;
EUPH21C;EUPHORBIA ERITRAEA VASO 21;1;2;3;8053369655130;
EUPH23C;EUPHORBIA ERITRAEA VASO 23;1;2;3;8053369652696;
EUPH17;EUPHORBIA ERITREA VASO 17;1;2;3;8053369652146;
EUPH19;EUPHORBIA ERITREA VASO 19;1;2;3;8053369653440;
EUPH21;EUPHORBIA ERITREA VASO 21;1;2;3;8053369653785;
EUPHMI;EUPHORBIA MILI;1;2;3;9900000012175;
EUPH14MI;EUPHORBIA MILI V14;1;2;3;8053369653198;
EUPH13TR;EUPHORBIA TRIANGULARIS RUBRA VASO 13;1;2;3;8053369653563;
EUPH10TR;EUPHORBIA V10 TRIANGULARIS;1;2;3;8053369656717;
EUPH10TR;EUPHORBIA V10 TRIANGULARIS;1;2;3;9900000016050;
EUPH15;EUPHORBIA V15 ERITREA;1;2;3;8053369656724;
EUPH18LA;EUPHORBIA V18 LACTEA;1;2;3;9900000016043;
EUPH22;EUPHORBIA V22;1;2;3;9900000012786;
EUPH24TR;EUPHORBIA V24 TRONCATA;1;2;3;9900000014100;
EUPH26;EUPHORBIA V26;1;2;3;9900000008697;
EUPH26TR;EUPHORBIA V26 TRONCATA;1;2;3;9900000013950;
EUPH45;EUPHORBIA V45;1;2;3;9900000013646;
GRAS19LU;EUPHORBIA+COLONNARI MIX VASO 18;1;2;3;9900000015763;
EURI;EURIOPS;1;2;3;9900000001315;
EURY18VI;EURIOPS VIRGINEUS V18;1;2;3;8053369654867;
EURY;EURYOPS;1;2;3;9900000007362;
EURY14;EURYOPS PECTINATUS V14;1;2;3;8888120072358;
EURY14;EURYOPS PECTINATUS V14;1;2;3;8053369650029;
EURY18;EURYOPS PECTINATUS V18;1;2;3;8053369650272;
EURY10;EURYOPS V10;1;2;3;9900000008895;
EURY30;EURYOPS V30;1;2;3;9900000008901;
EUST;EUSTOMA;1;2;3;9900000012533;
EUST12;EUSTOMA RUSSELLIANUM V12;1;2;3;8053369656601;
EXAC;EXACUUM;1;2;3;9900000001322;
FARA;FARALITO;1;2;3;9900000001339;
FELC;FELCE;1;2;3;9900000001346;
FICO;FICO D'INDIA;1;2;3;9900000001353;
FICUBE;FICUS BENJAMIN;1;2;3;9900000004538;
FICUBE24;FICUS BENJAMIN V24;1;2;3;9900000010829;
